,product_name,brand,category,material_type,firmness,price,width,length,thickness,image_url,link,popularity_score
209,Nệm cao su cao cấp Gummi Legend nhập khẩu dày 20cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,40699000.0,160.0,200.0,20.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1345/JEQvEvirxUy6q1KUjWFzXiQlaiVi1lM2OeJcaVWr.png",https://vuanem.com/nem-cao-su-gummi-legend.html?sku=10302016,426.4691635259839
210,Nệm cao su cao cấp Gummi Legend nhập khẩu dày 20cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,44699000.0,180.0,200.0,20.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1345/JEQvEvirxUy6q1KUjWFzXiQlaiVi1lM2OeJcaVWr.png",https://vuanem.com/nem-cao-su-gummi-legend.html?sku=10302016,426.4691635259839
211,Nệm cao su cao cấp Gummi Legend nhập khẩu dày 20cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,53699000.0,220.0,200.0,20.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1345/JEQvEvirxUy6q1KUjWFzXiQlaiVi1lM2OeJcaVWr.png",https://vuanem.com/nem-cao-su-gummi-legend.html?sku=10302016,426.4691635259839
212,Nệm cao su đa tầng Gummi Lite giá tốt dày 10cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Cứng vừa,3999000.0,120.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1662/EL6zed5OcUsYNDs1HMD1dUkGaUFf2vMZnQ2o5uIE.png",https://vuanem.com/nem-cao-su-gummi-lite.html?sku=10302051,432.88315866221103
213,Nệm cao su đa tầng Gummi Lite giá tốt dày 10cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Cứng vừa,5985000.0,160.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1662/EL6zed5OcUsYNDs1HMD1dUkGaUFf2vMZnQ2o5uIE.png",https://vuanem.com/nem-cao-su-gummi-lite.html?sku=10302051,432.88315866221103
214,Nệm cao su đa tầng Gummi Lite giá tốt dày 10cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Cứng vừa,7410000.0,180.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1662/EL6zed5OcUsYNDs1HMD1dUkGaUFf2vMZnQ2o5uIE.png",https://vuanem.com/nem-cao-su-gummi-lite.html?sku=10302051,432.88315866221103
215,Nệm cao su đa tầng Gummi Lite giá tốt dày 10cm,Gummi,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Cứng vừa,9285000.0,220.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1662/EL6zed5OcUsYNDs1HMD1dUkGaUFf2vMZnQ2o5uIE.png",https://vuanem.com/nem-cao-su-gummi-lite.html?sku=10302051,432.88315866221103
216,Nệm bông ép Wonjun Pure & Fresh dày 5/9cm gấp 3,Wonjun,Bông ép,Bông ép,Cứng vừa,2499000.0,120.0,200.0,9.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1880/NGzfCfBNkWGj8XffcCOPkSZ26Xd9si5K5XHnfuPD.jpg",https://vuanem.com/nem-bong-ep-wonjun-pure-fresh.html?sku=10102012,408.0174464317788
217,Nệm bông ép Wonjun Pure & Fresh dày 5/9cm gấp 3,Wonjun,Bông ép,Bông ép,Cứng vừa,2499000.0,140.0,200.0,9.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1880/NGzfCfBNkWGj8XffcCOPkSZ26Xd9si5K5XHnfuPD.jpg",https://vuanem.com/nem-bong-ep-wonjun-pure-fresh.html?sku=10102012,408.0174464317788
218,Nệm bông ép Wonjun Pure & Fresh dày 5/9cm gấp 3,Wonjun,Bông ép,Bông ép,Cứng vừa,2499000.0,160.0,200.0,9.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1880/NGzfCfBNkWGj8XffcCOPkSZ26Xd9si5K5XHnfuPD.jpg",https://vuanem.com/nem-bong-ep-wonjun-pure-fresh.html?sku=10102012,408.0174464317788
219,Nệm bông ép Wonjun Pure & Fresh dày 5/9cm gấp 3,Wonjun,Bông ép,Bông ép,Cứng vừa,2499000.0,180.0,200.0,9.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1880/NGzfCfBNkWGj8XffcCOPkSZ26Xd9si5K5XHnfuPD.jpg",https://vuanem.com/nem-bong-ep-wonjun-pure-fresh.html?sku=10102012,408.0174464317788
220,Nệm bông ép Wonjun Pure & Fresh dày 5/9cm gấp 3,Wonjun,Bông ép,Bông ép,Cứng vừa,2499000.0,220.0,200.0,9.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1880/NGzfCfBNkWGj8XffcCOPkSZ26Xd9si5K5XHnfuPD.jpg",https://vuanem.com/nem-bong-ep-wonjun-pure-fresh.html?sku=10102012,408.0174464317788
221,Nệm foam iComfy Fold 4.0 gấp 3 dày 12cm,Comfy,Foam,Foam,Cứng vừa,5008000.0,120.0,200.0,12.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1948/tE3gZWQ9Oi1jEhAOWebs7wdQ3DOKhw050vp91sdy.jpg",https://vuanem.com/nem-foam-icomfy-fold-40.html?sku=10402072,362.04229405641104
222,Nệm foam iComfy Fold 4.0 gấp 3 dày 12cm,Comfy,Foam,Foam,Cứng vừa,5488000.0,140.0,200.0,12.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1948/tE3gZWQ9Oi1jEhAOWebs7wdQ3DOKhw050vp91sdy.jpg",https://vuanem.com/nem-foam-icomfy-fold-40.html?sku=10402072,362.04229405641104
223,Nệm foam iComfy Fold 4.0 gấp 3 dày 12cm,Comfy,Foam,Foam,Cứng vừa,5968000.0,160.0,200.0,12.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1948/tE3gZWQ9Oi1jEhAOWebs7wdQ3DOKhw050vp91sdy.jpg",https://vuanem.com/nem-foam-icomfy-fold-40.html?sku=10402072,362.04229405641104
224,Nệm foam iComfy Fold 4.0 gấp 3 dày 12cm,Comfy,Foam,Foam,Cứng vừa,6928000.0,180.0,200.0,12.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1948/tE3gZWQ9Oi1jEhAOWebs7wdQ3DOKhw050vp91sdy.jpg",https://vuanem.com/nem-foam-icomfy-fold-40.html?sku=10402072,362.04229405641104
225,Nệm foam iComfy Fold 4.0 gấp 3 dày 12cm,Comfy,Foam,Foam,Cứng vừa,7808000.0,220.0,200.0,12.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1948/tE3gZWQ9Oi1jEhAOWebs7wdQ3DOKhw050vp91sdy.jpg",https://vuanem.com/nem-foam-icomfy-fold-40.html?sku=10402072,362.04229405641104
226,Nệm foam iComfy Fold 3.0 gấp 3 dày 10cm,Comfy,Foam,Foam,Trung bình,4000000.0,120.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1947/jIJYwe1Lef2Wq7foJPodgaTmJm3xHicA1naZc1iX_2026-04-08-135105.jpg",https://vuanem.com/nem-foam-icomfy-fold-30.html?sku=10402071,362.93088354617873
227,Nệm foam iComfy Fold 3.0 gấp 3 dày 10cm,Comfy,Foam,Foam,Trung bình,4480000.0,140.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1947/jIJYwe1Lef2Wq7foJPodgaTmJm3xHicA1naZc1iX_2026-04-08-135105.jpg",https://vuanem.com/nem-foam-icomfy-fold-30.html?sku=10402071,362.93088354617873
228,Nệm foam iComfy Fold 3.0 gấp 3 dày 10cm,Comfy,Foam,Foam,Trung bình,4960000.0,160.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1947/jIJYwe1Lef2Wq7foJPodgaTmJm3xHicA1naZc1iX_2026-04-08-135105.jpg",https://vuanem.com/nem-foam-icomfy-fold-30.html?sku=10402071,362.93088354617873
229,Nệm foam iComfy Fold 3.0 gấp 3 dày 10cm,Comfy,Foam,Foam,Trung bình,5920000.0,180.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1947/jIJYwe1Lef2Wq7foJPodgaTmJm3xHicA1naZc1iX_2026-04-08-135105.jpg",https://vuanem.com/nem-foam-icomfy-fold-30.html?sku=10402071,362.93088354617873
230,Nệm foam iComfy Fold 3.0 gấp 3 dày 10cm,Comfy,Foam,Foam,Trung bình,6800000.0,220.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1947/jIJYwe1Lef2Wq7foJPodgaTmJm3xHicA1naZc1iX_2026-04-08-135105.jpg",https://vuanem.com/nem-foam-icomfy-fold-30.html?sku=10402071,362.93088354617873
231,Nệm lò xo Bedgear H2 Hybrid thoáng khí kép dày 26cm (Phiên bản giới hạn),Bedgear,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,43950000.0,120.0,200.0,26.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1777/Ka2JOJTbit3pc4cnNZIrND3f7Zdv4Tf7mNPcyBXM.jpg",https://vuanem.com/nem-lo-xo-bedgear-h2-hybrid.html?sku=10202944,240.95131125966128
232,Nệm lò xo Bedgear H2 Hybrid thoáng khí kép dày 26cm (Phiên bản giới hạn),Bedgear,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,51350000.0,160.0,200.0,26.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1777/Ka2JOJTbit3pc4cnNZIrND3f7Zdv4Tf7mNPcyBXM.jpg",https://vuanem.com/nem-lo-xo-bedgear-h2-hybrid.html?sku=10202944,240.95131125966128
233,Nệm lò xo Bedgear H2 Hybrid thoáng khí kép dày 26cm (Phiên bản giới hạn),Bedgear,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,56900000.0,180.0,200.0,26.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1777/Ka2JOJTbit3pc4cnNZIrND3f7Zdv4Tf7mNPcyBXM.jpg",https://vuanem.com/nem-lo-xo-bedgear-h2-hybrid.html?sku=10202944,240.95131125966128
234,Nệm lò xo Bedgear H2 Hybrid thoáng khí kép dày 26cm (Phiên bản giới hạn),Bedgear,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,63900000.0,220.0,200.0,26.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1777/Ka2JOJTbit3pc4cnNZIrND3f7Zdv4Tf7mNPcyBXM.jpg",https://vuanem.com/nem-lo-xo-bedgear-h2-hybrid.html?sku=10202944,240.95131125966128
235,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Firm cân bằng trọng lực dày 25cm,Tempur,Foam,Foam,Cứng vừa,125680000.0,160.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1614/ApZPUtCPMJn262MQBUwbpWwNPM44846DoJWkMbQH.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-firm.html?sku=10404054,334.52481518107453
236,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Firm cân bằng trọng lực dày 25cm,Tempur,Foam,Foam,Cứng vừa,136680000.0,180.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1614/ApZPUtCPMJn262MQBUwbpWwNPM44846DoJWkMbQH.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-firm.html?sku=10404054,334.52481518107453
237,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Firm cân bằng trọng lực dày 25cm,Tempur,Foam,Foam,Cứng vừa,157680000.0,200.0,220.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1614/ApZPUtCPMJn262MQBUwbpWwNPM44846DoJWkMbQH.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-firm.html?sku=10404054,334.52481518107453
238,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Medium Firm tương thích toàn diện dày 25cm,Tempur,Foam,Foam,Cứng vừa,125680000.0,160.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1615/PMjFMF9I0wY1DjVEH0653RpkSvPjIMY7KTQ7QrmK.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-medium-firm.html?sku=10404055,330.5057929573965
239,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Medium Firm tương thích toàn diện dày 25cm,Tempur,Foam,Foam,Cứng vừa,136680000.0,180.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1615/PMjFMF9I0wY1DjVEH0653RpkSvPjIMY7KTQ7QrmK.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-medium-firm.html?sku=10404055,330.5057929573965
240,(Phiên bản giới hạn) Nệm Foam Tempur Pro Plus Medium Firm tương thích toàn diện dày 25cm,Tempur,Foam,Foam,Cứng vừa,157680000.0,200.0,220.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1615/PMjFMF9I0wY1DjVEH0653RpkSvPjIMY7KTQ7QrmK.jpg",https://vuanem.com/nem-foam-tempur-pro-plus-medium-firm.html?sku=10404055,330.5057929573965
241,(Phiên bản giới hạn) Nệm foam Bedgear S3 Sport phục hồi năng lượng,Bedgear,Foam,Foam,Cứng vừa,31500000.0,120.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1763/TTsA9E2ugTwfEFZnqVaBaLHO09b1ZsJp7oe3rR4F.jpg",https://vuanem.com/nem-foam-bedgear-s3-sport.html?sku=10402078,225.86607769926752
242,(Phiên bản giới hạn) Nệm foam Bedgear S3 Sport phục hồi năng lượng,Bedgear,Foam,Foam,Cứng vừa,33600000.0,160.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1763/TTsA9E2ugTwfEFZnqVaBaLHO09b1ZsJp7oe3rR4F.jpg",https://vuanem.com/nem-foam-bedgear-s3-sport.html?sku=10402078,225.86607769926752
243,(Phiên bản giới hạn) Nệm foam Bedgear S3 Sport phục hồi năng lượng,Bedgear,Foam,Foam,Cứng vừa,37800000.0,180.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1763/TTsA9E2ugTwfEFZnqVaBaLHO09b1ZsJp7oe3rR4F.jpg",https://vuanem.com/nem-foam-bedgear-s3-sport.html?sku=10402078,225.86607769926752
244,(Phiên bản giới hạn) Nệm foam Bedgear S3 Sport phục hồi năng lượng,Bedgear,Foam,Foam,Cứng vừa,42000000.0,220.0,200.0,25.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1763/TTsA9E2ugTwfEFZnqVaBaLHO09b1ZsJp7oe3rR4F.jpg",https://vuanem.com/nem-foam-bedgear-s3-sport.html?sku=10402078,225.86607769926752
245,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,11100000.0,100.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
246,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,12060000.0,120.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
247,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,13900000.0,140.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
248,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,14760000.0,160.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
249,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,16020000.0,180.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
250,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,18100000.0,200.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
251,Nệm lò xo Amando Elite Flip túi độc lập thiết kế 2 mặt linh hoạt dày 24cm,Amando,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Cứng vừa,18720000.0,220.0,200.0,24.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2044/GKRdlKSmHXWo7jL4sluXBDxtBdhXzZqVwqIcthUj.jpg",https://vuanem.com/nem-lo-xo-amando-elite-flip.html?sku=10208050,224.79951746586437
252,Nệm foam cao cấp Tempur Form Original SmartCool Firm,Tempur,Foam,Foam,Cứng vừa,82800000.0,160.0,200.0,22.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2024/LKVseEDYM50GSul1BEYFDBLvKas1km7n8naiGhSb.jpg",https://vuanem.com/nem-foam-tempur-form-original-smartcool-firm.html?sku=10404971,223.13385365015796
253,Nệm foam cao cấp Tempur Form Original SmartCool Firm,Tempur,Foam,Foam,Cứng vừa,92800000.0,180.0,200.0,22.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2024/LKVseEDYM50GSul1BEYFDBLvKas1km7n8naiGhSb.jpg",https://vuanem.com/nem-foam-tempur-form-original-smartcool-firm.html?sku=10404971,223.13385365015796
254,Nệm foam Goodnight Core (Akita) gấp 3 dày 8cm,Goodnight,Foam,Foam,Cứng vừa,2750000.0,140.0,200.0,8.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1609/w9eBpAasmtvwQsshObWZQKsHi8YV9oxT4bjX2R8u.webp",https://vuanem.com/nem-foam-goodnight-core.html?sku=10403051,379.9693548116678
255,Nệm foam Goodnight Core (Akita) gấp 3 dày 8cm,Goodnight,Foam,Foam,Cứng vừa,3025000.0,160.0,200.0,8.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1609/w9eBpAasmtvwQsshObWZQKsHi8YV9oxT4bjX2R8u.webp",https://vuanem.com/nem-foam-goodnight-core.html?sku=10403051,379.9693548116678
256,Nệm foam Goodnight Eva gấp 3 nâng đỡ dày 10cm,Goodnight,Foam,Foam,Cứng vừa,2999000.0,160.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1191/b8tbmoBf7aqpUVhzftOCobbt6oPQpB0lhxKFOaXg.jpg",https://vuanem.com/nem-foam-goodnight-eva.html?sku=10404034,384.0705271685215
257,Nệm Foam Goodnight Massage 1.0,Goodnight,Foam,Foam,Trung bình,2219000.0,120.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1968/72foNI4zW7tvWPU8pQd6utx2mcYUpCtMWMPVbkiz.png",https://vuanem.com/nem-foam-goodnight-massage-10.html?sku=10402077,212.22350448592087
258,Nệm Foam Goodnight Massage 1.0,Goodnight,Foam,Foam,Trung bình,2869000.0,140.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1968/72foNI4zW7tvWPU8pQd6utx2mcYUpCtMWMPVbkiz.png",https://vuanem.com/nem-foam-goodnight-massage-10.html?sku=10402077,212.22350448592087
259,Nệm Foam Goodnight Massage 1.0,Goodnight,Foam,Foam,Trung bình,3289000.0,160.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1968/72foNI4zW7tvWPU8pQd6utx2mcYUpCtMWMPVbkiz.png",https://vuanem.com/nem-foam-goodnight-massage-10.html?sku=10402077,212.22350448592087
260,Nệm Foam Goodnight Massage 1.0,Goodnight,Foam,Foam,Trung bình,3765000.0,180.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1968/72foNI4zW7tvWPU8pQd6utx2mcYUpCtMWMPVbkiz.png",https://vuanem.com/nem-foam-goodnight-massage-10.html?sku=10402077,212.22350448592087
261,Nệm Foam Goodnight Massage 1.0,Goodnight,Foam,Foam,Trung bình,4315000.0,220.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1968/72foNI4zW7tvWPU8pQd6utx2mcYUpCtMWMPVbkiz.png",https://vuanem.com/nem-foam-goodnight-massage-10.html?sku=10402077,212.22350448592087
262,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,9390000.0,160.0,200.0,5.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
263,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,9390000.0,160.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
264,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,10690000.0,180.0,200.0,5.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
265,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,10690000.0,180.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
266,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,24290000.0,200.0,220.0,5.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
267,Nệm cao su thiên nhiên Liên Á Classic dày 5/10cm,Liên Á,Cao su,Cao su thiên nhiên,Trung bình,24290000.0,200.0,220.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1016/iWYrNBMZIQbKaR12goqs2hff8m62AycR5Ps5mv8k.jpg",https://vuanem.com/nem-cao-su-lien-a-classic.html?sku=10304038,352.7994461279832
269,Nệm cao su đa tầng Kim Cương Stella dày 15cm,Kim Cương,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,7693000.0,160.0,200.0,15.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1348/RzEjeLP6PFs2h13vLLhv4PEOtLDiUh4aasVOHFEV.png",https://vuanem.com/nem-cao-su-foam-kim-cuong-stella.html?sku=10304031,367.89737977707284
270,Nệm cao su đa tầng Kim Cương Stella dày 15cm,Kim Cương,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,8043000.0,180.0,200.0,15.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1348/RzEjeLP6PFs2h13vLLhv4PEOtLDiUh4aasVOHFEV.png",https://vuanem.com/nem-cao-su-foam-kim-cuong-stella.html?sku=10304031,367.89737977707284
271,Nệm cao su đa tầng Kim Cương Stella dày 15cm,Kim Cương,Hybrid,Nệm Hybrid (Cao su thiên nhiên + Foam),Trung bình,8743000.0,220.0,200.0,15.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/1348/RzEjeLP6PFs2h13vLLhv4PEOtLDiUh4aasVOHFEV.png",https://vuanem.com/nem-cao-su-foam-kim-cuong-stella.html?sku=10304031,367.89737977707284
272,Nệm foam iComfy Basic 2.0 giá tiết kiệm,Comfy,Foam,Foam,Cứng vừa,3825000.0,120.0,200.0,10.0,"https://cdn-cf-ops.vuanem.com/186x186,webp,q80/https://vuanem.com/storage/products/2048/jWPIXipANHxDrA5PbCau2KyLQKySewqxaGzLMr5T.png",https://vuanem.com/nem-foam-icomfy-basic-20.html?sku=10402080,320.05098447800503
